,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2017/3/31,,資料期間：,,2017年1月至2017年1月(Data for 2017/1～2017/1),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Gala Hotel,,,,,,,,,,,,,,,,,,
天成大飯店,225,"6,488",93.02%,"3,447","22,362,808","58,303,312","84,870,602",85,99,37,46,267,,,,,,
Cosmos Hotel TAIPEI,,,,,,,,,,,,,,,,,,
福容大飯店 台北一館,120,"1,284",34.52%,"3,669","4,710,639","16,496,855","23,016,575",38,65,10,14,127,,,,,,
"Fullon Hotel Taipei,Central",,,,,,,,,,,,,,,,,,
首都大飯店,129,"2,923",73.09%,"3,184","9,307,224","8,214,817","20,450,378",54,44,6,23,127,,,,,,
Capital Hotel,,,,,,,,,,,,,,,,,,
台北君品大酒店,286,"7,215",81.38%,"4,827","34,827,850","55,168,856","94,868,367",130,166,64,0,360,,,,,,
Palais De Chine Hotel Taipei,,,,,,,,,,,,,,,,,,
台北花園大酒店,241,"6,492",86.90%,"1,952","12,670,766","33,674,535","55,036,148",66,113,30,26,235,,,,,,
Taipei Garden Hotel,,,,,,,,,,,,,,,,,,
日勝生加賀屋國際溫泉飯店,90,"1,656",59.35%,"10,559","17,484,924","15,766,575","42,087,194",81,59,31,12,183,,,,,,
Radium-Kagaya,,,,,,,,,,,,,,,,,,
北投麗禧溫泉酒店,66,"1,675",81.87%,"14,998","25,120,906","14,659,757","48,128,402",41,68,3,71,183,,,,,,
Grand View Resort,,,,,,,,,,,,,,,,,,
寒舍艾麗酒店,235,"5,748",78.90%,"5,830","33,512,634","32,435,022","72,591,783",64,103,69,0,236,,,,,,
Humble House Hotel Taipei,,,,,,,,,,,,,,,,,,
總計,"11,268","230,147",65.89%,"4,602","1,059,055,403","1,782,216,972","3,209,549,063","3,904","6,508","2,138","1,175","13,725",,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,2017/3/31,高雄地區 Kaohsiung,,資料期間：,,2017年1月至2017年1月(Data for 2017/1～2017/1),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
華王大飯店,297,"2,910",31.61%,"1,991","5,794,386","4,562,770","10,534,721",36,29,34,2,101,,,,,,
Hotel Kingdom,,,,,,,,,,,,,,,,,,
華園大飯店,269,"2,648",31.75%,"2,354","6,234,600","7,240,131","13,745,798",37,37,30,0,104,,,,,,
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,,,,,
高雄國賓大飯店,453,"8,403",59.84%,"2,510","21,088,825","54,701,095","79,065,719",155,182,18,46,401,,,,,,
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
漢來大飯店,436,"9,314",68.91%,"4,091","38,099,773","91,937,826","165,146,871",184,453,8,199,844,,,,,,
Grand Hi-Lai Hotel,,,,,,,,,,,,,,,,,,
高雄福華大飯店,271,"6,447",76.74%,"2,523","16,264,000","29,233,000","49,326,000",99,128,34,22,283,,,,,,
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
君鴻國際酒店,585,"10,725",59.14%,"2,872","30,804,030","52,876,845","100,957,763",164,200,134,27,525,,,,,,
85 SKY TOWER HOTEL,,,,,,,,,,,,,,,,,,
寒軒國際大飯店,380,"6,356",53.96%,"2,487","15,804,565","32,843,994","50,244,542",109,139,37,32,317,,,,,,
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,,,,,
麗尊大酒店,198,"4,555",74.21%,"2,325","10,590,398","32,891,560","45,850,296",70,101,12,28,211,,,,,,
The Lees Hotel,,,,,,,,,,,,,,,,,,
福容大飯店 高雄,250,"2,673",34.49%,"2,966","7,928,758","4,861,179","12,864,063",47,29,8,11,95,,,,,,
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
總計,"3,139","54,031",55.53%,"2,824","152,609,335","311,148,400","527,735,773",901,"1,298",315,367,"2,881",,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,2017/3/31,臺中地區 Taichung,,資料期間：,,2017年1月至2017年1月(Data for 2017/1～2017/1),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
全國大飯店,178,"4,314",78.18%,"2,349","10,133,106","25,781,153","39,128,878",58,169,24,23,274,,,,,,
Hotel National,,,,,,,,,,,,,,,,,,
通豪大飯店,228,"2,139",30.26%,"2,156","4,611,388","11,534,447","17,107,430",38,98,27,3,166,,,,,,
Plaza International Hotel,,,,,,,,,,,,,,,,,,
長榮桂冠酒店(台中),354,"7,337",66.86%,"2,845","20,874,128","36,586,631","62,693,505",82,122,59,0,263,,,,,,
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,,,,,
台中福華大飯店,155,"2,984",62.10%,"3,159","9,427,367","23,059,905","36,245,686",53,110,19,36,218,,,,,,
Howard Prince Hotel Taichung,,,,,,,,,,,,,,,,,,
台中金典酒店,222,"5,277",76.68%,"3,394","17,912,676","33,075,124","68,792,773",162,124,64,72,422,,,,,,
The Splendor Hotel Taichung,,,,,,,,,,,,,,,,,,
裕元花園酒店,149,"3,326",72.01%,"3,677","12,230,819","38,483,971","56,101,720",57,162,21,32,272,,,,,,
Windsor Hotel,,,,,,,,,,,,,,,,,,
台中港酒店,200,"3,524",56.84%,"1,880","6,625,667","6,931,484","14,337,272",51,49,19,9,128,,,,,,
Taichung Harbor Hotel,,,,,,,,,,,,,,,,,,
總計,"1,486","28,901",62.74%,"2,831","81,815,151","175,452,715","294,407,264",501,834,233,175,"1,743",,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,2017/3/31,花蓮地區 Hualien,,資料期間：,,2017年1月至2017年1月(Data for 2017/1～2017/1),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
花蓮亞士都飯店,167,"2,289",44.21%,"1,485","3,400,000","870,000","4,302,005",21,7,8,0,36,,,,,,
Astar Hotel,,,,,,,,,,,,,,,,,,
統帥大飯店,270,"2,721",32.51%,"1,979","5,384,205","7,015,107","12,931,334",31,52,25,5,113,,,,,,
Marshal Hotel,,,,,,,,,,,,,,,,,,
花蓮翰品酒店,197,"2,904",47.55%,"3,161","9,180,795","15,773,397","26,087,337",59,63,27,0,149,,,,,,
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,,,,,
美侖大飯店,343,"4,689",44.10%,"3,028","14,196,862","14,105,874","29,568,091",70,119,15,76,280,,,,,,
Parkview Hotel,,,,,,,,,,,,,,,,,,
遠雄悅來大飯店,381,"3,897",32.99%,"4,961","19,331,096","9,943,453","31,818,862",54,110,40,153,357,,,,,,
"Farglory Hotel, Hualien",,,,,,,,,,,,,,,,,,
總計,"1,358","16,500",39.19%,"3,121","51,492,958","47,707,831","104,707,629",235,351,115,234,935,,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,2017/3/31,風景區 Scenic Area,,資料期間：,,2017年1月至2017年1月(Data for 2017/1～2017/1),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
陽明山中國麗緻大飯店,47,673,46.19%,"5,464","3,677,430","2,367,790","8,368,920",8,17,9,11,45,,,,,,
Hotel Landis China Yangmingshan,,,,,,,,,,,,,,,,,,
趣淘漫旅(原曾文.山芙蓉渡假大酒店),198,"2,870",46.76%,"3,752","10,768,293","4,876,070","18,201,069",37,28,0,36,101,,,,,,
HOTEL CHAM CHAM,,,,,,,,,,,,,,,,,,
高雄圓山大飯店,107,"1,819",54.84%,"2,480","4,511,978","12,283,273","18,486,742",27,79,15,40,161,,,,,,
Grand Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
礁溪老爺大酒店,193,"4,730",79.06%,"8,776","41,509,359","27,511,841","78,739,733",84,120,68,40,312,,,,,,
Hotel Royal Chiao-His,,,,,,,,,,,,,,,,,,
涵碧樓大飯店,96,"2,290",76.95%,"12,174","27,877,977","10,263,945","41,621,879",55,80,20,116,271,,,,,,
The Lalu Sun Moon Lake,,,,,,,,,,,,,,,,,,
雲品溫泉酒店日月潭,211,"5,231",79.97%,"9,818","51,359,692","29,199,762","85,196,256",108,136,64,36,344,,,,,,
Fleur De Chine Hotel,,,,,,,,,,,,,,,,,,
日月行館,92,"1,494",52.38%,"12,012","17,946,320","10,028,424","30,370,529",28,43,18,6,95,,,,,,
Wen Wan Hotel & Resorts,,,,,,,,,,,,,,,,,,
凱撒大飯店,281,"7,280",83.57%,"5,537","40,311,517","14,062,338","57,790,891",115,103,17,86,321,,,,,,
Caesar Park Hotel Kenting,,,,,,,,,,,,,,,,,,
