觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
長榮桂冠酒店(台中),354,7656,0.6976,2287,17508904,19968025,42502454,84,128,49,4,265,,,,,,
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,,,,,
台中福華大飯店,155,1856,0.3863,2733,5072585,7697798,15517082,54,112,19,34,219,,,,,,
Howard Prince Hotel Taichung,,,,,,,,,,,,,,,,,,
台中金典酒店,222,5724,0.8317,2906,16634812,18870843,49059394,186,148,70,35,439,,,,,,
The Splendor Hotel Taichung,,,,,,,,,,,,,,,,,,
裕元花園酒店,149,3768,0.8158,3202,12063844,25977943,42914153,63,156,20,36,275,,,,,,
Windsor Hotel,,,,,,,,,,,,,,,,,,
台中港酒店,200,3367,0.5431,2213,7450161,1390483,9673462,43,9,15,9,76,,,,,,
Taichung Harbor Hotel,,,,,,,,,,,,,,,,,,
總計,1486,25940,0.5631,2562,66453826,87073408,182943146,497,717,210,141,1565,,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,43423,花蓮地區 Hualien,,資料期間：,,2018年7月至2018年7月(Data for 2018/7～2018/7),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
花蓮亞士都飯店,167,2089,0.4035,1354,2828388,721412,3564800,19,5,7,0,31,,,,,,
Astar Hotel,,,,,,,,,,,,,,,,,,
花蓮翰品酒店,197,5264,0.862,2890,15210739,9563932,25634061,59,60,27,0,146,,,,,,
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,,,,,
美侖大飯店,343,9201,0.8653,2392,22004249,12335107,36492828,74,85,13,81,253,,,,,,
Parkview Hotel,,,,,,,,,,,,,,,,,,
遠雄悅來大飯店,381,6391,0.5411,4312,27557949,13555587,50144541,113,97,42,82,334,,,,,,
"Farglory Hotel, Hualien",,,,,,,,,,,,,,,,,,
總計,1088,22945,0.6803,2946,67601325,36176038,115836230,265,247,89,163,764,,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,43423,風景區 Scenic Area,,資料期間：,,2018年7月至2018年7月(Data for 2018/7～2018/7),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
